"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"armor_class/ircm";"IRCM block";"Bloc IRCM";"Blocco IRCM";"IRCM-Block";"Bloque de IRCM";"Блок СОЭП";"Блок IRCM";"Moduł IRCM";"Bloco de IRCM";"IRCM bloğu";"Blok IRCM";"IRCM block";"Blok IRCM";"บล็อก IRCM";"IRCM 구역";"机\t载\t干\t扰\t系\t统";"IRCM\tブロック";"機\t載\t干\t擾\t系\t統";;
"armor_class/desc/ircm";"If it fails, these systems cannot be used:";"En cas de défaillance, ces systèmes ne peuvent pas être utilisés:";"Se si guasta questi sistemi non possono essere usati:";"Wenn es ausfällt, können diese Systeme nicht benutzt werden:";"Si falla, no se pueden utilizar los sistemas:";"При выводе из строя отключаются системы:";"При виході зі строю відключаються системи:";"Jeśli zostanie zniszczony, następujące systemy zostaną wyłączone:";"Se falhar, sistemas não poderão ser utilizados:";"Eğer bozulursa, şu sistemler kullanılamaz:";"Pokud selže, nelze používat systémy:";"If it fails, these systems cannot be used:";"Jika gagal, sistem ini tidak bisa digunakan:";"If it fails, these systems cannot be used:";"손상될 경우, 다음 체계를 이용할 수 없게 됩니다:";"该\t模\t块\t损\t毁\t将\t导\t致\t下\t列\t系\t统\t无\t法\t运\t作：";"失敗した\t場合、\tシステムを\t使用することはできません：";"該\t模\t組\t損\t毀\t將\t導\t致\t下\t列\t系\t統\t無\t法\t運\t作：";;
"armor_class/tank_structural_steel";"Structural steel";"Acier de construction";"Acciaio strutturale";"Baustahl";"Acero estructural";"Конструкционная сталь";"Конструкційна сталь";"Stal konstrukcyjna";"Aço estrutural";"Yapısal çelik";"Konstrukční ocel";"Structural steel";"Baja struktur";"เหล็กโครงสร้าง";"구조용강";"结\t构\t钢";"構造用鋼";"結\t構\t鋼";;
"armor_class/grille_structural_steel";"Structural steel";"Acier structurel";"Acciaio strutturale";"Baustahl";"Acero estructural";"Конструкционная сталь";"Конструкційна сталь";"Stal konstrukcyjna";"Aço estrutural";"Yapısal çelik";"Konstrukční ocel";"Structural steel";"Baja struktur";"เหล็กโครงสร้าง";"구조용강";"结\t构\t钢";"構造用鋼";"結\t構\t鋼";;
"armor_class/aluminium";"Aluminium";"Aluminium";"Alluminio";"Aluminium";"Aluminio";"Алюминий";"Алюміній";"Aluminium";"Alumínio";"Alüminyum";"Hliník";"Aluminium";"Aluminium";"อลูมิเนียม";"알루미늄";"铝\t合\t金";"アルミニウム";"鋁";;
"armor_class/tanks_fuel_tank";"Structural steel";"Acier de construction";"Acciaio strutturale";"Baustahl";"Acero estructural";"Конструкционная сталь";"Конструкційна сталь";"Stal konstrukcyjna";"Aço estrutural";"Yapısal çelik";"Konstrukční ocel";"Structural steel";"Baja struktur";"เหล็กโครงสร้าง";"구조용강";"结\t构\t钢";"構造用鋼";"結\t構\t鋼";;
"armor_class/ship_structural_steel";"Structural steel";"Acier de construction";"Acciaio strutturale";"Baustahl";"Acero estructural";"Конструкционная сталь";"Конструкційна сталь";"Stal konstrukcyjna";"Aço estrutural";"Yapısal çelik";"Konstrukční ocel";"Structural steel";"Baja struktur";"เหล็กโครงสร้าง";"구조용강";"结\t构\t钢";"構造用鋼";"結\t構\t鋼";;
"armor_class/tank_steel_wheels";"Structural steel of chassis";"Acier de construction du châssis";"Acciaio strutturale dello scafo";"Stahlkonstruktion des Fahrgestells";"Acero estructural del chasis";"Конструкционная сталь ходовой части";"Конструкційна сталь шасі";"Stal konstrukcyjna podwozia";"Aço estrutural do chassis";"Şasenin yapısal çeliği";"Konstrukční ocel podvozku";"Structural steel of chassis";"Baja struktur sasis";"เหล็กโครงสร้างของตัวถัง";"차체 구조용강";"车\t体\t结\t构\t钢";"転輪構造鋼";"結\t構\t鋼";;
"armor_class/water";"Liquid cooling system";"Système de refroidissement liquide";"Sistema raffreddamento dell'acqua";"Flüssigkeitskühlungssystem";"Sistema de refrigeración líquida";"Жидкостная система охлаждения";"Рідинна система охолодження";"System chłodzenia wody";"Sistema de refrigeração a líquido";"Sıvı soğutma sistemi";"Kapalinový chladící systém";"Liquid cooling system";"Sistem pendingin cairan";"ระบบระบายความร้อนด้วยของเหลว";"냉각수 냉각 계통";"液\t冷\t系\t统";"液体冷却装置";"液\t冷\t系\t統";;
"armor_class/oil";"Oil cooling system";"Système de refroidissement d'huile";"Sistema raffreddamento dell'olio";"Ölkühlungssystem";"Sistema de refrigeración del aceite";"Масляная система охлаждения";"Масляна система охолодження";"System chłodzenia oleju";"Sistema de refrigeração a óleo";"Yağ soğutma sistemi";"Olejový chladící systém";"Oil cooling system";"Sistem pendingin oli";"ระบบระบายความร้อนด้วยน้ำมัน";"오일 냉각 계통";"滑\t油\t系\t统";"オイル\t冷却装置";"油\t冷\t系\t統";;
"armor_class/spar";"Spar";"Longeron";"Longherone";"Holm";"Larguero";"Лонжерон";"Лонжерон";"Dźwigar";"Longarina";"Kanat kirişi";"Nosník";"Spar";"Spar";"เสาหลัก";"날개보";"翼\t梁";"翼桁";"翼\t梁";;
"armor_class/armor";"Armor";"Blindage";"Corazza";"Panzerung";"Blindaje";"Бронирование";"Бронювання";"Pancerz";"Armadura";"Zırh";"Pancíř";"Θωράκιση";"Armor";"เกราะ";"장갑";"装\t甲";"装甲";"裝\t甲";;
"armor_class/mgun";"Offensive armament";"Armement offensif";"Mitragliatrice";"Offensivbewaffnung";"Armamento ofensivo";"Курсовое вооружение";"Курсове озброєння";"Uzbrojenie ofensywne";"Armamento ofensivo";"Saldırı silahları";"Útočná výzbroj";"Offensive armament";"Persenjataan ofensif";"อาวุธโจมตี";"주 무장";"攻\t击\t武\t器";"攻撃用武装";"前\t射\t武\t器";;
"armor_class/mg";"Machine gun";"Mitrailleuse";"Mitragliatrice";"Maschinengewehr";"Ametralladora";"Пулемёт";"Кулемет";"Karabin maszynowy";"Metralhadora";"Makineli tüfek";"Kulomet";"Machine gun";"Senapan mesin";"ปืนกล";"기관총";"机\t枪";"機関銃";"機\t槍";;
"armor_class/gun";"Defensive armament";"Armement défensif";"Mitragliatrice";"Defensivbewaffnung";"Armamento defensivo";"Оборонительное вооружение";"Оборонне озброєння";"Uzbrojenie defensywne";"Armamento defensivo";"Savunma silahları";"Obranná výzbroj";"Defensive armament";"Persenjataan defensif";"อาวุธป้องกัน";"방어 무장";"自\t卫\t武\t器";"防御兵器";"防\t禦\t武\t器";;
"armor_class/cannon";"Offensive armament";"Armement offensif";"Cannone";"Offensivbewaffnung";"Armamento ofensivo";"Курсовое вооружение";"Курсове озброєння";"Uzbrojenie ofensywne";"Armamento ofensivo";"Saldırı silahları";"Útočná výzbroj";"Offensive armament";"Persenjataan ofensif";"อาวุธโจมตี";"주 무장";"攻\t击\t武\t器";"攻撃的武装";"前\t射\t武\t器";;
"armor_class/turret";"Flexible turret";"Tourelle mobile";"Torre flessibile";"Flexibler Turm";"Torreta flexible";"Подвижная турель";"Рухома турель";"Wieżyczka elastyczna";"Torre flexível";"Esnek taret";"Flexibilní věž";"Flexible turret";"Turret fleksibel";"ป้อมปืนที่ยืดหยุ่น";"회전 포탑";"旋\t转\t炮\t塔";"フレキシブル\t砲塔";"可\t動\t炮\t塔";;
"armor_class/tank";"Fuel tank";"Réservoir de carburant";"Serbatoio";"Treibstofftank";"Tanque de combustible";"Топливный бак";"Паливний бак";"Zbiornik paliwa";"Tanque de combustível";"Yakıt tankı";"Palivová nádrž";"Fuel tank";"Tangki bahan bakar";"ถังเชื้อเพลิง";"연료탱크";"油\t箱";"燃料\tタンク";"油\t箱";;
"armor_class/fuse";"Fuselage";"Fuselage";"Fusoliera";"Rumpf";"Fuselaje";"Фюзеляж";"Фюзеляж";"Kadłub";"Fuselagem";"Gövde";"Trup";"Fuselage";"Badan pesawat";"ลำตัว";"동체";"机\t身";"機体";"機\t體";;
"armor_class/tail";"Tail";"Queue";"Coda";"Heck";"Cola";"Хвост";"Хвіст";"Ogon";"Cauda";"Kuyruk";"Ocas";"Tail";"Ekor";"หาง";"꼬리";"机\t尾";"尾部";"機\t尾";;
"armor_class/propeller_shaft";"Propeller shaft";"Arbre de transmission";"Albero dell'elica";"Propellerwelle";"Eje de hélice";"Вал винта";"Вал гвинта";"Wał wirnika";"Eixo da hélice";"Pervane şaftı";"Hřídel lodního šroubu";"Propeller shaft";"Poros baling-baling";"เพลาหมุนใบพัด";"프로펠러 샤프트";"旋\t翼\t轴";"プロペラ\t軸";"螺\t旋\t槳\t傳\t動\t軸";;
"armor_class/radar";"Radar";"Radar";"Radar";"Radar";"Radar";"РЛС";"Радар";"Radar";"Radar";"Radar";"Radar";"Radar";"Radar";"เรดาร์";"레이더";"雷\t达";"レーダー";"雷\t達";;
"armor_class/wingcontrol";"Traction of control surfaces";"Commandes de gouvernes";"Trazione delle superfici di controllo";"Antrieb der Steuerflächen";"Tracción de las superficies de control";"Тяги рулей управления";"Тяги керма керування";"Napędy powierzchni sterowych";"Tração das superfícies de controlo";"Kontrol yüzeyi kabloları";"Táhla ovládacích ploch";"Traction of control surfaces";"Traksi bidang kendali";"แรงดึงของพื้นผิวควบคุม";"주날개 조종 계통";"控\t制\t面\t操\t纵\t钢\t索";"動翼の\t摩擦";"主\t翼\t控\t制\t系\t統";;
"armor_class/tailcontrol";"Traction of control surfaces";"Commandes de gouvernes";"Trazione delle superfici di controllo";"Antrieb der Steuerflächen";"Tracción de las superficies de control";"Тяги рулей управления";"Тяги керма керування";"Napędy powierzchni sterowych";"Tração das superfícies de controlo";"Kontrol yüzeyi kabloları";"Táhla ovládacích ploch";"Traction of control surfaces";"Traksi bidang kendali";"แรงดึงของพื้นผิวควบคุม";"꼬리날개 조종 계통";"控\t制\t面\t操\t纵\t钢\t索";"動翼の\t摩擦";"主\t翼\t控\t制\t系\t統";;
"armor_class/gear";"Gears";"Transmission";"Marce";"Fahrwerk";"Tren de aterrizaje";"Шасси";"Передачі";"Golenie podwozia";"Trem de aterragem";"İniş Takımları";"Převod";"Gears";"Roda";"เกียร์";"착륙장치";"起\t落\t架";"ギア";"起\t落\t架";;
"armor_class/pilot";"Pilot";"Pilote";"Pilota";"Pilot";"Piloto";"Пилот";"Пілот";"Pilot";"Piloto";"Pilot";"Pilot";"Pilot";"Pilot";"นักบิน";"조종사";"飞\t行\t员";"パイロット";"飛\t官";;
"armor_class/glass4_5";"Bulletproof glass 4.5 mm";"Verre blindé de 4,5 mm";"Vetro antiproiettile da 4.5mm";"Kugelsicheres Glas 4,5 mm";"Cristal blindado 4.5 mm";"Бронестекло 4,5 мм";"Бронескло 4,5 мм";"Szkło kuloodporne 4,5 mm";"Vidro à prova de bala 4,5 mm";"Kurşun geçirmez cam 4.5 mm";"4,5 mm neprůstřelné sklo";"Bulletproof glass 4.5 mm";"Kaca antipeluru 4.5 mm";"กระจกกันกระสุน 4.5 มม.";"4.5 mm 방탄유리";"4.5 毫\t米\t防\t弹\t玻\t璃";"4.5 mm 防弾\tガラス";"4.5 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass8";"Bulletproof glass 8 mm";"Verre blindé de 8 mm";"Vetro antiproiettile da 8mm";"Kugelsicheres Glas 8 mm";"Cristal blindado 8 mm";"Бронестекло 8 мм";"Бронескло 8 мм";"Szkło kuloodporne 8 mm";"Vidro à prova de bala 8 mm";"Kurşun geçirmez cam 8 mm";"8 mm neprůstřelné sklo";"Bulletproof glass 8 mm";"Kaca antipeluru 8 mm";"กระจกกันกระสุน 8 มม.";"8 mm 방탄유리";"8 毫\t米\t防\t弹\t玻\t璃";"8 mm 防弾\tガラス";"8 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass12";"Bulletproof glass 12 mm";"Verre blindé de 12 mm";"Vetro antiproiettile da 12mm";"Kugelsicheres Glas 12 mm";"Cristal blindado 12 mm";"Бронестекло 12 мм";"Бронескло 12 мм";"Szkło kuloodporne 12 mm";"Vidro à prova de bala 12 mm";"Kurşungeçirmez cam 12 mm";"12 mm neprůstřelné sklo";"Bulletproof glass 12 mm";"Kaca antipeluru 12 mm";"กระจกกันกระสุน 12 มม.";"12 mm 방탄유리";"12 毫\t米\t防\t弹\t玻\t璃";"12 mm 防弾\tガラス";"12 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass22";"Bulletproof glass 22 mm";"Verre blindé de 22 mm";"Vetro antiproiettile da 22mm";"Kugelsicheres Glas 22 mm";"Cristal blindado 22 mm";"Бронестекло 22 мм";"Бронескло 22 мм";"Szkło kuloodporne 22 mm";"Vidro à prova de bala 22 mm";"Kurşun geçirmez cam 22 mm";"22 mm neprůstřelné sklo";"Bulletproof glass 22 mm";"Kaca antipeluru 22 mm";"กระจกกันกระสุน 22 มม.";"22 mm 방탄유리";"22 毫\t米\t防\t弹\t玻\t璃";"22 mm 防弾\tガラス";"22 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass25";"Bulletproof glass 25 mm";"Verre blindé de 25 mm";"Vetro antiproiettile da 25mm";"Kugelsicheres Glas 25 mm";"Cristal blindado 25 mm";"Бронестекло 25 мм";"Бронескло 25 мм";"Szkło kuloodporne 25 mm";"Vidro à prova de bala 25 mm";"Kurşungeçirmez cam 25 mm";"25 mm neprůstřelné sklo";"Bulletproof glass 25 mm";"Kaca antipeluru 25 mm";"กระจกกันกระสุน 25 มม.";"25 mm 방탄유리";"25 毫\t米\t防\t弹\t玻\t璃";"25mm 防弾\tガラス";"25 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass30";"Bulletproof glass 30 mm";"Verre blindé de 30 mm";"Vetro antiproiettile da 30mm";"Kugelsicheres Glas 30 mm";"Cristal blindado 30 mm";"Бронестекло 30 мм";"Бронескло 30 мм";"Szkło kuloodporne 30 mm";"Vidro à prova de bala 30 mm";"Kurşungeçirmez cam 30 mm";"30 mm neprůstřelné sklo";"Bulletproof glass 30 mm";"Kaca antipeluru 30 mm";"กระจกกันกระสุน 30 มม.";"30 mm 방탄유리";"30 毫\t米\t防\t弹\t玻\t璃";"30 mm 防弾\tガラス";"30 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass32";"Bulletproof glass 32 mm";"Verre blindé de 32 mm";"Vetro antiproiettile da 32mm";"Kugelsicheres Glas 32 mm";"Cristal blindado 32 mm";"Бронестекло 32 мм";"Бронескло 32 мм";"Szkło kuloodporne 32 mm";"Vidro à prova de bala 32 mm";"Kurşungeçirmez cam 32 mm";"32 mm neprůstřelné sklo";"Bulletproof glass 32 mm";"Kaca antipeluru 32 mm";"กระจกกันกระสุน 32 มม.";"32 mm 방탄유리";"32 毫\t米\t防\t弹\t玻\t璃";"32 mm 防弾\tガラス";"32 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass38";"Bulletproof glass 38 mm";"Verre blindé de 38 mm";"Vetro antiproiettile da 38mm";"Kugelsicheres Glas 38 mm";"Cristal blindado 38 mm";"Бронестекло 38 мм";"Бронескло 38 мм";"Szkło kuloodporne 38 mm";"Vidro à prova de bala 38 mm";"Kurşungeçirmez cam 38 mm";"38 mm neprůstřelné sklo";"Bulletproof glass 38 mm";"Kaca antipeluru 38 mm";"กระจกกันกระสุน 38 มม.";"38 mm 방탄유리";"38 毫\t米\t防\t弹\t玻\t璃";"38 mm 防弾\tガラス";"38 毫\t米\t防\t彈\t玻\t璃";;
"armor_class/glass38_1";"Bulletproof glass 38.1 mm";"Verre blindé de 38,1 mm";"Vetro antiproiettile da 38.1mm";"Kugelsicheres Glas 38,1 mm";"Cristal blindado 38.1 mm";"Бронестекло 38,1 мм";"Бронескло 38,1 мм";"Szkło kuloodporne 38,1 mm";"Vidro à prova de bala 38,1 mm";"Kurşun geçirmez cam 38.1 mm";"38,1 mm neprůstřelné sklo";"Bulletproof glass 38.1 mm";"Kaca antipeluru 38.1 mm";"กระจกกันกระสุน 38.1 มม.";"38.1 mm 방탄유리";"38.1 毫\t米\t防\t弹\t玻\t璃";"38.1 mm 防弾\tガラス";"38.1 毫\t米\t防\t彈\t玻\t璃";;
