"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"streaks/ship_artillery_master";"Large calibre";"Gros calibre";"Grosso calibro";"Großes Kaliber";"Gran calibre";"Крупный калибр";"Великий калібр";"Duży Kaliber";"Grande calibre";"Büyük Kalibre";"Velká ráže";"Μεγάλο διαμέτρημα";"Large Caliber";"ลำกล้องใหญ่";"대구경";"大\t口\t径";"大口径";"大\t口\t徑";;
"streaks/ship_artillery_master/other";;;;;;;;;;;;;;;;;;;;
"streaks/ship_artillery_master/desc";"Destroyed 250%% of enemy crews using artillery weapons.";"A détruit 250%% des équipages ennemis à l'aide de l'artillerie.";"Per aver distrutto il 250%% degli equipaggi nemici usando le armi d'artiglieria.";"250%% der feindlichen Besatzungen mit Artilleriewaffen vernichtet.";"Destruido el 250%% de tripulaciones enemigas con armas de artillería.";"Вывел из строя 250%% вражеского экипажа при помощи артиллерийских орудий.";"Знищив 250%% ворожих екіпажів за допомогою артилерії.";"Uniszkodliwiono 250%% załogi wroga przy użyciu dział artyleryjskich.";"Destruiu 250%% das tripulações inimigas utilizando armas de artilharia.";"Toplarla düşman mürettebatların %%250 kadarı yok edildi.";"Zničeno 250%% nepřátelské osádky pomocí dělostřelectva.";"Κατέστρεψε 250% από τα εχθρικά πληρώματα χρησιμοποιώντας όπλα πυροβολικού.";"Menghancurkan 250%% kru musuh menggunakan senjata artileri.";"ทำลาย 250%% ของกำลังพลศัตรูโดยใช้อาวุธปืนใหญ่";"함포로 적의 승조원을 250%% 격파하였습니다.";"战\t斗\t中\t使\t用\t火\t炮\t类\t武\t器\t杀\t伤\t敌\t方\t舰\t艇 250%% 的\t乘\t员。";"砲兵武器を\t使って、\t敵\tクルーの\t250%%を\t倒しました。";"戰\t鬥\t中\t使\t用\t火\t炮\t類\t武\t器\t殺\t傷\t敵\t方\t船\t艦\t乘\t員\t總\t比\t例\t達 250%%。";;
"streaks/ship_torpedo_master";"Torpedo master";"Maître des torpilles";"Maestro silurante";"Torpedo-Meister";"Maestro torpedero";"Мастер торпед";"Торпедний майстер";"Mistrz torped";"Mestre dos torpedos";"Torpido Ustası";"Mistr torpéd";"Εξπέρ στις τορπίλες";"Torpedo Master";"จ้าวแห่งตอร์ปิโด";"어뢰의 달인";"鱼\t雷\t狂\t人";"魚雷\tマスター";"魚\t雷\t狂\t人";;
"streaks/ship_torpedo_master/other";;;;;;;;;;;;;;;;;;;;
"streaks/ship_torpedo_master/desc";"Destroyed 250%% of enemy crews using torpedoes.";"A détruit 250%% des équipages ennemis à l'aide de torpilles.";"Per aver distrutto il 250%% dell'equipaggio usando i siluri.";"250%% der feindlichen Besatzungen mit Torpedos vernichtet.";"Destruido el 250%% de tripulaciones enemigas usando torpedos.";"Вывел из строя 250%% вражеского экипажа при помощи торпед.";"Знищив 250%% ворожих екіпажів за допомогою торпед.";"Unieszkodliwiono 250%% załogi wroga przy użyciu torped.";"Destruiu 250%% das tripulações inimigas utilizando torpedos.";"Torpidolarla düşman mürettebatların %%250 kadarı yok edildi.";"Zničeno 250%% nepřátelské osádky pomocí torpéd.";"Κατέστρεψε 250% από τα εχθρικά πληρώματα χρησιμοποιώντας τορπίλες.";"Menghancurkan 250%% kru musuh menggunakan torpedo.";"ทำลาย 250%% ของกำลังพลศัตรูโดยใช้ตอร์ปิโด";"어뢰로 적의 승조원을 250%% 격파하였습니다.";"战\t斗\t中\t使\t用\t鱼\t雷\t杀\t伤\t敌\t方\t舰\t艇 250%% 的\t乘\t员。";"魚雷を\t使って、\t敵\tクルーの\t250%%を\t倒しました。";"戰\t鬥\t中\t使\t用\t魚\t雷\t殺\t傷\t敵\t方\t船\t艦\t乘\t員\t總\t比\t例\t達 250%%。";;
"streaks/streak_firework_new_year";"Lunar New Year!";"Nouvel An lunaire!";"Capodanno Lunare!";"Mondneujahr!";"¡Año Nuevo Lunar!";"Лунный Новый Год!";"Китайський Новий рік!";"Nowy Rok Księżycowy!";"Ano Novo Lunar!";"Ay Yeni Yılı!";"Nový lunární rok!";"Σεληνιακό Νέο Έτος!";"Lunar New Year!";"ตรุษจีน!";"설날!";"过\t年\t好！";"旧正月！";"過\t年\t囖！";;
"streaks/streak_firework_new_year/other";;;;;;;;;;;;;;;;;;;;
"streaks/streak_firework_new_year/desc";"Someone sent you a present!";"Quelqu'un vous a envoyé un cadeau!";"Qualcuno ti ha inviato un regalo!";"Jemand hat Dir ein Geschenk geschickt!";"¡Alguien te ha enviado un regalo!";"Кто-то отправил вам подарок!";"Хтось надіслав вам подарунок!";"Ktoś wysłał ci prezent!";"Alguém lhe enviou um presente!";"Birisi size hediye gönderdi!";"Někdo ti poslal dárek!";"Κάποιος σας έστειλε ένα δώρο!";"Seseorang mengirimkan hadiah untukmu!";"มีคนส่งของขวัญให้คุณ!";"누군가 선물을 보냈습니다!";"您\t收\t到\t一\t份\t神\t秘\t礼\t物！";"誰かから\tプレゼントが\t贈られました！";"您\t收\t到\t一\t份\t神\t秘\t禮\t物！";;
"streaks/streak_firework_lunar_new_year";"Lunar New Year!";"Nouvel An Lunaire!";"Capodanno Lunare!";"Mondneujahr!";"¡Año Nuevo Lunar!";"Лунный Новый Год!";"Китайський Новий рік!";"Nowy Rok Księżycowy!";"Ano Novo Lunar!";"Ay Yeni Yılı!";"Nový lunární rok!";"Σεληνιακό Νέο Έτος!";"Lunar New Year!";"ตรุษจีน!";"설날!";"过\t年\t好！";" 旧正月！";"過\t年\t囖！";;
"streaks/streak_firework_lunar_new_year/other";;;;;;;;;;;;;;;;;;;;
"streaks/streak_firework_lunar_new_year/desc";"Someone sent you a present!";"Quelqu'un vous a envoyé un cadeau!";"Qualcuno ti ha inviato un regalo!";"Jemand hat Dir ein Geschenk geschickt!";"¡Alguien te ha enviado un regalo!";"Кто-то отправил вам подарок!";"Хтось надіслав вам подарунок!";"Ktoś wysłał ci prezent!";"Alguém lhe enviou um presente!";"Birisi size hediye gönderdi!";"Někdo ti poslal dárek!";"Κάποιος σας έστειλε ένα δώρο!";"Seseorang mengirimkan hadiah untukmu!";"มีคนส่งของขวัญให้คุณ!";"누군가 선물을 보냈습니다!";"您\t收\t到\t一\t份\t神\t秘\t礼\t物！";"誰かから\tプレゼントが\t贈られました！";"您\t收\t到\t一\t份\t神\t秘\t禮\t物！";;
"streaks/double_kill_air";"Double strike!";"Double frappe !";"Doppio colpo!";"Doppelschlag!";"¡Doble ataque!";"Двойной удар!";"Подвійний удар!";"Podwójne trafienie!";"Ataque duplo!";"Çifte darbe!";"Dvojitý úder!";"Διπλό χτύπημα!";"Double Strike!";"จู่โจมสองต่อ!";"2연속 격파!";"双\t杀！";"ダブルストライク！";"雙\t殺！";;
"streaks/double_kill_air/other";;;;;;;;;;;;;;;;;;;;
"streaks/double_kill_air/desc";"Shot down two planes in a row.";"A abattu deux avions de suite.";"Ha abbattuto due aeroplani consecutivi.";"Zwei Flugzeuge hintereinander abgeschossen.";"Has derribado 2 aviones seguidos.";"Сбил два самолёта подряд.";"Збив два літаки поспіль.";"Zestrzelił dwa samoloty pod rząd.";"Abatidos dois aviões seguidos.";"Art arda iki uçak vurdu.";"Sestřelení 2 letadel v řadě.";"Κατέρριψε δύο αεροπλάνα στη σειρά.";"Menembak jatuh dua pesawat secara beruntun.";"ยิงเครื่องบินสองลำตกติดต่อกัน";"연속으로 2대의 비행기를 격추했습니다.";"连\t续\t击\t落 2 架\t敌\t机";"続けて\t2機の\t敵機を\t撃墜しました。";"連\t續\t擊\t落 2 架\t敵\t機";;
"streaks/triple_kill_air";"Triple strike!";"Triple frappe !";"Triplo colpo!";"Dreifachschlag!";"¡Triple ataque!";"Тройной удар!";"Потрійний удар!";"Potrójne trafienie!";"Ataque triplo!";"Üçlü darbe!";"Trojitý úder!";"Τριπλό χτύπημα!";"Triple Strike!";"จู่โจมสามต่อ!";"3연속 격파!";"三\t杀！";"トリプルストライク！";"三\t殺！";;
"streaks/triple_kill_air/other";;;;;;;;;;;;;;;;;;;;
"streaks/triple_kill_air/desc";"Shot down three planes in a row.";"A abattu trois avions de suite.";"Ha abbattuto tre aeroplani consecutivi.";"Drei Flugzeuge hintereinander abgeschossen.";"Has derribado 3 aviones seguidos.";"Сбил три самолёта подряд.";"Збив три літаки поспіль.";"Zestrzelił trzy samoloty pod rząd.";"Abatidos três aviões seguidos.";"Art arda üç uçak vurdu.";"Sestřelení 3 letadel v řadě.";"Κατέρριψε τρία αεροπλάνα στη σειρά.";"Menembak jatuh tiga pesawat secara beruntun.";"ยิงเครื่องบินสามลำตกติดต่อกัน";"연속으로 3대의 비행기를 격추했습니다.";"连\t续\t击\t落 3 架\t敌\t机";"続けて\t3機の\t敵機を\t撃墜しました。";"連\t續\t擊\t落 3 架\t敵\t機";;
"streaks/multi_kill_air";"Multi strike: x%d!";"Frappe multiple : x%d !";"Colpo multiplo: x%d!";"Mehrfachschlag: x%d!";"¡Ataque múltiple: x%d!";"Мультиудар x%d!";"Мультиудар: x%d!";"Wielokrotne trafienie: x%d!";"Ataque múltiplo: x%d!";"Çoklu darbe: x%d!";"Vícenásobný úder ×%d!";"Πολλαπλό χτύπημα: x%d!";"Multi Strike: x%d!";"จู่โจมต่อเนื่อง: x%d!";"%d연파!";"%d 连\t杀！";"x%d\t連撃墜！";"%d 連\t殺！";;
"streaks/multi_kill_air/multiple";"Multi strike!";"Frappe multiple!";"Colpo multiplo!";"Mehrfachschlag!";"¡Ataque múltiple!";"Мультиудар!";"Мультиудар!";"Wielokrotne trafienie!";"Ataque múltiplo!";"Toplu katliam!";"Vícenásobný úder!";"Πολλαπλό χτύπημα!";"Multi Strike!";"จู่โจมต่อเนื่อง!";"연속 격파!";"连\t杀！";"連続撃墜";"連\t殺！";;
"streaks/multi_kill_air/other";;;;;;;;;;;;;;;;;;;;
"streaks/multi_kill_air/desc";"Destroyed vehicles of %d players in a row.";"A abattu %d véhicules de suite.";"Ha abbattuto %d giocatori consecutivi.";"Verliehen für das Zerstören von %d Fahrzeug in Folge.";"Has destruido vehículos de %d jugadores seguidos.";"Уничтожил технику %d игроков подряд.";"Знищив техніку декількох (%d) гравців поспіль.";"Zniszczył %d maszyn pod rząd.";"Abatidos veículos de %d jogadores seguidos.";"Art arda %d düşman vurdu.";"Zničení %d hráčských strojů v řadě.";"Κατέστρεψε τα οχήματα %d παικτών στη σειρά.";"Menghancurkan kendaraan %d pemain secara beruntun.";"ทำลายพาหนะของผู้เล่น %d คนติดต่อกัน";"%d대의 적 장비를 연속으로 격파했습니다.";"连\t续\t摧\t毁 %d 台\t玩\t家\t载\t具";"続けて %d\t機の\t敵機を\t撃墜しました。";"連\t續\t摧\t毀 %d 台\t玩\t家\t載\t具";;
"streaks/multi_kill_air/multiple/desc";"Destroyed vehicles of several players in a row.";"A détruit les véhicules de plusieurs joueurs d'affilée.";"Per aver distrutto diverse unità di giocatori di fila.";"Verliehen für die Zerstörung mehrerer Spielerfahrzeuge in Folge.";"Has destruido vehículos de varios jugadores seguidos.";"Уничтожил технику нескольких игроков подряд.";"Знищив техніку декількох гравців поспіль.";"Zniszczono kilka maszyn graczy pod rząd.";"Abatidos veículos de vários jogadores seguidos.";"Üst üste birkaç oyuncunun araçlarını yok etti.";"Zničení několik hráčských strojů v řadě.";"Κατέστρεψε τα οχήματα πολλών παικτών στη σειρά.";"Menghancurkan kendaraan beberapa pemain secara beruntun.";"ทำลายพาหนะของผู้เล่นหลายคนติดต่อกัน";"수 대의 플레이어 장비를 연속으로 격파했습니다.";"连\t续\t摧\t毁\t数\t台\t玩\t家\t载\t具。";"連続で\t機体を\t撃墜しました。";"連\t續\t摧\t毀\t數\t台\t玩\t家\t載\t具。";;
"streaks/double_kill_ship";"Double strike!";"Double frappe !";"Doppio colpo!";"Doppelschlag!";"¡Doble ataque!";"Двойной удар!";"Подвійний удар!";"Podwójne trafienie!";"Ataque duplo!";"Çifte darbe!";"Dvojitý úder!";"Διπλό χτύπημα!";"Double Strike!";"จู่โจมสองต่อ!";"2연속 격파!";"双\t杀！";"ダブルストライク！";"雙\t殺！";;
"streaks/double_kill_ship/other";;;;;;;;;;;;;;;;;;;;
"streaks/double_kill_ship/desc";"Wrecked two ships in a row.";"A coulé deux navires de suite.";"Ha distrutto due navi consecutive.";"Verliehen für das Versenken von zwei Schiffen in Folge.";"Has hundido 2 barcos seguidos.";"Потопил два корабля подряд.";"Потопив два кораблі поспіль.";"Zatopił dwa okręty pod rząd.";"Abatidos dois navios seguidos.";"Art arda iki gemi batırdı.";"Zničení 2 lodí v řadě.";"Διέλυσε δύο πλοία στη σειρά.";"Menghancurkan dua kapal secara beruntun.";"ทำลายเรือสองลำติดต่อกัน";"연속으로 2척의 함선을 격침시켰습니다.";"连\t续\t击\t沉 2 艘\t敌\t舰";"続けて 2 隻の\t敵船を\t撃沈しました。";"連\t續\t擊\t沉 2 艘\t敵\t艦";;
"streaks/triple_kill_ship";"Triple strike!";"Triple frappe !";"Triplo colpo!";"Dreifachschlag!";"¡Triple ataque!";"Тройной удар!";"Потрійний удар!";"Potrójne trafienie!";"Ataque triplo!";"Üçlü darbe!";"Trojitý úder!";"Τριπλό χτύπημα!";"Triple Strike!";"จู่โจมสามต่อ!";"3연속 격파!";"三\t杀！";"トリプルストライク！";"三\t殺！";;
"streaks/triple_kill_ship/other";;;;;;;;;;;;;;;;;;;;
"streaks/triple_kill_ship/desc";"Wrecked three ships in a row.";"A coulé trois navires de suite.";"Ha distrutto tre navi consecutive.";"Verliehen für das Versenken von drei Schiffen in Folge.";"Has hundido 3 barcos seguidos.";"Потопил три корабля подряд.";"Потопив три кораблі поспіль.";"Zatopił trzy okręty pod rząd.";"Abatidos três navios seguidos.";"Art arda üç gemi batırdı.";"Zničení 3 lodí v řadě.";"Διέλυσε τρία πλοία στη σειρά.";"Menghancurkan tiga kapal secara beruntun.";"ทำลายเรือสามลำติดต่อกัน";"연속으로 3척의 함선을 격침시켰습니다.";"连\t续\t击\t沉 3 艘\t敌\t舰";"続けて\t3隻の\t敵船を\t撃沈しました。";"連\t續\t擊\t沉 3 艘\t敵\t艦";;
