"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"msgbox/invalidEmail";"Invalid e-mail";"E-mail non valide";"Indirizzo e-mail non valido";"Ungültige E-Mail";"Correo electrónico no válido";"Неправильный Email";"Неправильний Email";"Błędny adres e-mail";"E-mail inválido";"Geçersiz e-posta";"Neplatný e-mail";"Μη έγκυρο e-mail";"Email tidak berlaku";"อีเมลไม่ถูกต้อง";"잘못된 이메일 주소";"无\t效\t的\t电\t子\t邮\t件\t地\t址";"無効な\tメール";"無\t效\t的\t電\t子\t郵\t件";;
"tooltip/invalidEmail/possibly";"Possibly, you have entered wrong e-mail. Please, ensure before sending.";"Vous avez peut-être entré un mauvais email. S'il vous plaît, veuillez vérifier avant d'envoyer.";"Possibilmente, hai digitato una e-mail sbagliata. Si prega di essere sicuri prima di inviare.";"Möglicherweise hast du die falsche E-Mail-Adresse eingegeben. Bitte überprüfe das vor dem Senden.";"Posiblemente ingresaste el e-mail equivocado. Por favor, verifica antes de enviar.";"Возможно у вас неправильный Email. Пожалуйста, проверьте его перед отправкой.";"Можливо у вас неправильна Email. Будь ласка, перевірте її перед відправкою.";"Prawdopodobnie wprowadziłeś błędny adres e-mail. Sprawdź przed wysłaniem.";"Possivelmente, você digitou um email errado. Por favor, verifique antes de enviar.";"Possibly, you have entered wrong e-mail. Please, ensure before sending.";"Možná jsi zadal špatný e-mail. Před odesláním se prosím ujisti.";"Ενδεχομένως να έχετε εισάγει λάθος e-mail. Βεβαιωθείτε πριν την αποστολή.";"Kemungkinan kamu salah memasukkan email. Pastikan sebelum mengirim.";"เป็นไปได้ว่าคุณกรอกอีเมลผิด กรุณาตรวจสอบก่อนที่จะกดส่ง";"이메일 주소를 잘못 입력했을 가능성이 있습니다. 이메일 주소가 정확한지 다시 확인해주세요.";"输\t入\t的\t电\t子\t邮\t箱\t地\t址\t可\t能\t会\t出\t错，\t请\t在\t发\t送\t前\t仔\t细\t确\t认。";"誤った\tメールアドレスを\t入力している\t可能性があります。\tメールアドレスを\t送信する\t前に\t確認してください。";"可\t能\t輸\t入\t錯\t誤\t的 E-mail，\t發\t送\t前\t請\t確\t認";;
"msgbox/emptyLogin";"Empty login";"Identifiant vide";"Non collegato";"Leerer Login";"Inicio de sesión de vacío";"Необходимо заполнить логин.";"Порожній Логін";"Nie podano loginu";"Login vazio";"Boş oturum";"Prázdný login";"Κενό όνομα χρήστη";"Login kosong";"ข้อมูลเข้าสู่ระบบว่างเปล่า";"지정되지 않은 로그인";"登\t录\t为\t空";"ログインが\t空です";"登\t入\t為\t空";;
"msgbox/invalidReplayFileName";"Invalid replay file name. The name must not be empty or start with ""#"" as well as contain
\ \ | / < > : ? * """;"Nom de fichier de rediffusion non valide. Le nom de ne doit pas être vide ou commencer par « # » ainsi que contenir \ \ | / < > : ? * """;"Nome file del replay non valido. Il nome non può essere vuoto né cominciare per ""#"".";"Ungültiger Dateiname für eine Wiederholung. Der Name darf nicht leer sein, mit einem ""#"" beginnen oder folgende Zeichen beinhalten
\ \ | / < > : ? * """;"Nombre de archivo de repetición no válido. El nombre no puede estar en vacío o comenzar por «#» o contener
\ \ | / < > : ? * """;"Неправильное имя файла повтора. Оно не должно быть пустым или начинаться со знака ""#"", а так же содержать
\ \ | / < > : ? * "" ";"Неправильне ім'я файлу повтору. Воно не має бути порожнім або розпочинатися зі знаку ""#"", а також містити
\ \ | / < > : ? * """;"Błędna nazwa pliku z powtórką. Nazwa nie może być pusta, zaczynać się na ""#"", ani zawierać znaków \ \ | / < > : ? * """;"Nome do replay inválido. O nome não deve estar vazio ou iniciar com ""#"", assim como não pode conter
\ \ | / < > : ? * """;"Geçersiz tekrar dosya adı.  Dosya adı boş olamaz veya ""#"" ile başlayamaz ve \ \ | / < > : ? * "" karakterleri kullanılamaz";"Neplatný název souboru se záznamem. Název nesmí být prázdný, nesmí začínat znakem # ani obsahovat znaky \ \ | / < > : ? * """;"Μη έγκυρο όνομα αρχείου επανάληψης. Το όνομα δεν πρέπει να είναι κενό ή να αρχίζει με «#» και να περιέχει
\ \ | / < >: ? * """;"Nama file pemutaran ulang tidak berlaku. Nama tidak boleh kosong atau diawali dengan ""#"" dan terdiri dari
\ \ | / < >: ? * """;"ชื่อไฟล์รีเพลย์ไม่ถูกต้อง ชื่อต้องไม่ว่างเปล่าหรือขึ้นต้นด้วย ""#"" และต้องไม่ประกอบด้วย
\ \ | / < > : ? * """;"리플레이 파일 이름이 잘못되었습니다. 이름이 빈칸이거나 #으로 시작해서는 안 되며 아래 문자를 포함해서도 안 됩니다.
\ \ | / < > : ? * """;"无\t效\t的\t录\t像\t文\t件\t名。\t名\t称\t不\t能\t为\t空\t或\t以\t“#”\t号\t开\t头。";"無効な\tリプレイファイル\t名です。\t名前は\t空白または""#""で\t始まってはいけません。";"無\t效\t的\t錄\t影\t檔\t案\t名，\t名\t稱\t不\t能\t空\t白\t或\t以\t“＃”\t開\t頭\t以\t及\t包\t含\t\ \ | / <> :? *“";;
"changeName";"Name";"Nom";"Nome";"Name";"Nombre";"Имя";"Ім'я";"Nazwa";"Nome";"Ad";"Jméno";"Όνομα";"Nama";"ชื่อ";"이름";"昵\t称";"名前";"暱\t稱";;
"mainmenu/questionChangeName";"You can change your in-game name on the game website. Upon completion of the operation, the game will be restarted";"Vous pouvez changer votre nom dans le jeu sur le site Web du jeu. Une fois l'opération terminée, le jeu redémarrera";"Puoi cambiare il tuo nome di gioco sul sito. Dopo aver completato l'operazione, il gioco sarà riavviato";"Du kannst Deinen Spielernamen auf der Website des Spiels ändern. Wenn Du diesen Vorgang abgeschlossen hast, wird das Spiel neu gestartet";"Puedes cambiar tu nombre en el juego en el sitio web del juego. Al finalizar la operación, el juego se reiniciará";"Вы можете поменять внутриигровое имя на сайте игры. По завершению операции игра будет перезапущена";"Ви можете змінити ім'я всередині гри на сайті гри. Після завершення операції гра буде перезапущена";"Nazwę w grze można zmienić na stronie internetowej gry. Po zakończeniu operacji gra zostanie uruchomiona ponownie";"Pode alterar o seu nome no jogo na página do jogo. Ao concluir a operação, o jogo será reiniciado";"Oyun içindeki adınızı oyunun web sitesinden değiştirebilirsiniz. İşlem tamamlandıktan sonra oyun yeniden başlatılır";"Jméno ve hře si můžeš změnit na webových stránkách hry. Po dokončení operace se hra znovu spustí";"Μπορείτε να αλλάξετε το όνομά σας στο παιχνίδι στον ιστότοπο του παιχνιδιού. Μετά την ολοκλήρωση της λειτουργίας, το παιχνίδι θα ξεκινήσει ξανά";"Kamu bisa mengganti nama dalam game di situs web game. Game akan dimulai ulang setelah menyelesaikan operasi";"คุณสามารถเปลี่ยนชื่อภายในเกมได้บนเว็บไซต์ของเกม เมื่อดำเนินการเสร็จแล้ว เกมจะเปิดขึ้นใหม่";"홈페이지에서 게임 내 닉네임을 변경하실 수 있습니다. 완료 후에는 게임이 재시작됩니다.";"玩\t家\t可\t在\t官\t网\t变\t更\t游\t戏\t昵\t称。\t改\t名\t程\t序\t完\t成\t后\t游\t戏\t将\t自\t动\t重\t启。";"ゲーム\t内の\t名前を\tウェブサイトから\t変更できます。\t操作を\t完了すると、\tゲームが\t再起動されます";"玩\t家\t可\t在\t官\t網\t變\t更\t遊\t戲\t暱\t稱。\t改\t名\t程\t序\t完\t成\t後\t遊\t戲\t將\t自\t動\t重\t啟。";;
"mainmenu/questionChangePlayer";"Are you sure you want to log out and then log in as another player?";"Êtes-vous sûr de vouloir fermer la session et ouvrir une session en tant qu'un autre joueur ?";"Disconnettere e accedere come altro giocatore?";"Möchtest du dich wirklich ausloggen und mit einem anderen Konto wieder einloggen?";"¿Seguro que quieres cerrar la sesión e iniciarla como un jugador diferente?";"Вы действительно желаете выйти и зайти заново под другим аккаунтом?";"Ви дійсно бажаєте вийти і зайти наново під іншим акаунтом?";"Czy na pewno chcesz się wylogować i zalogować jako inny gracz?";"Tens a certeza de que desejas encerrar a sessão e em seguida fazer login como outro jogador?";"Çıkış yapıp başka bir oyuncu olarak girmek istediğinden emin misin?";"Opravdu se chceš odhlásit a následně přihlásit jako jiný hráč?";"Είστε σίγουρος ότι θέλετε να αποσυνδεθείτε και στη συνέχεια να συνδεθείτε ως άλλος παίκτης;";"Kamu yakin ingin logout dan login sebagai pemain lain?";"แน่ใจหรือไม่ว่าต้องการออกจากระบบแล้วเข้าสู่ระบบอีกครั้งในฐานะผู้เล่นคนอื่น?";"로그아웃 후 다른 플레이어로 로그인 하시겠습니까?";"确\t定\t注\t销\t并\t登\t录\t其\t他\t账\t号\t吗？";"一旦\tログアウトして\t他の\tユーザー\t名で\t再度\tログインしますか？";"確\t定\t要\t登\t出\t並\t用\t其\t他\t玩\t家\t身\t分\t登\t入\t嗎?";;
"mainmenu/questionDeleteAcount";"Are you sure you want to log out and proceed with the process of DELETING your account?";"Voulez-vous vraiment vous déconnecter et poursuivre le processus de SUPPRESSION de votre compte?";"Sei sicuro di voler scollegarti e procedere col processo di CANCELLAZIONE del tuo account?";"Bist Du sicher, dass Du Dich ausloggen und mit dem Löschen Deines Kontos fortfahren möchtest?";"¿Estás seguro de que quieres cerrar la sesión y proceder con el proceso de ELIMINACIÓN de tu cuenta?";"Вы действительно желаете выйти и перейти к процедуре УДАЛЕНИЯ вашего аккаунта?";"Ви впевнені, що хочете вийти та продовжити процес ВИДАЛЕННЯ свого облікового запису?";"Czy na pewno chcesz się wylogować i kontynuować proces USUWANIA konta?";"Tem a certeza que pretende terminar sessão e prosseguir com o processo de ELIMINAÇÃO da sua conta?";"Çıkış yapma ve HESAP SİLME sürecine devam etmek istediğinizden emin misiniz?";"Jste si jisti, že se chcete odhlásit a pokračovat v procesu MAZÁNÍ účtu?";"Είστε σίγουρος ότι θέλετε να αποσυνδεθείτε και να προχωρήσετε στη διαδικασία ΔΙΑΓΡΑΦΗΣ του λογαριασμού σας;";"Kamu yakin ingin logout dan melanjutkan proses PENGHAPUSAN akunmu?";"แน่ใจหรือไม่ว่าต้องการออกจากระบบแล้วดำเนินกระบวนการลบบัญชี?";"로그아웃 후 계정 삭제 절차를 진행하시겠습니까?";"确\t定\t要\t退\t出\t登\t录，\t并\t继\t续\t账\t号\t注\t销\t流\t程\t吗？";"ログアウトして、\tあなたの\tアカウントを\t削除する\t手続きを\t開始してよろしいですか？";"確\t定\t要\t退\t出\t登\t錄，\t並\t繼\t續\t帳\t號\t註\t銷\t流\t程\t嗎？";;
"crew/driver";"Driver";"Conducteur";"Pilota";"Fahrer";"Conductor";"Механик-водитель";"Механік-водій";"Kierowca";"Driver";"Sürücü";"Řidič";"Οδηγός";"Pengemudi";"พลขับ";"조종수";"驾\t驶\t员";"操縦手";"駕\t駛\t員";;
"crew/tank_gunner";"Gunner";"Tireur";"Artigliere";"Richtschütze";"Artillero";"Наводчик";"Навідник";"Działonowy";"Artilheiro";"Nişancı";"Střelec";"Πυροβολητής";"Penembak";"พลปืน";"포수";"炮\t手";"砲手";"炮\t手";;
"crew/tank_machine_gunner";"Machine Gunner";"Mitrailleur";"Mitragliere";"MG-Schütze";"Ametrallador";"Стрелок-радист";"Кулеметник";"Operator KM-u";"Metralhador";"Makineli Tüfekçi";"Kulometčík";"Χειριστής πολυβόλου";"Penembak senapan mesin";"พลปืนกล";"기관총 사수";"机\t枪\t手";"機銃手";"機\t槍\t手";;
"crew/commander";"Tank Commander";"Commandant de char";"Comandante";"Kommandant";"Comandante de Tanque";"Командир танка";"Командир танка";"Dowódca";"Comandante do Tanque";"Tank Komutanı";"Velitel";"Διοικητής τανκ";"Komandan Tank";"ผู้บังคับบัญชารถถัง";"전차장";"车\t长";"車長";"車\t長";;
