"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"decor/cardicon_default/receiveReason";"For 50 naval battles";"Pour 50 batailles navales";"Per 50 battaglie navali";"Für 50 Seeschlachten";"Por 50 batallas navales";"За 50 морских боев";"За 50 морських боїв";"Za 50 bitew morskich";"Por 50 batalhas navais";"50 deniz savaşı için";"Za 50 námořních bitev";"Για τις 50 ναυμαχίες";"Mengikuti 50 pertempuran laut";"จากศึกทางทะเล 50 ครั้ง";"해전을 50회 플레이하였습니다";"在\t海\t战\t模\t式\t下\t完\t成 50 场\t战\t斗";"海戦\t50回";"在\t海\t戰\t模\t式\t下\t完\t成 50 場\t戰\t鬥";;
"decor/cardicon_tanker/receiveReason";"For 50 tank battles";"Pour 50 batailles de chars";"Per 50 battaglie tra carri";"Für 50 Panzerschlachten";"Para 50 batallas de tanques";"За 50 танковых боев";"За 50 танкових битв";"Za 50 bitew pancernych";"Por 50 batalhas com tanques";"50 tank savaşı için";"Za 50 tankových bitev";"Για τις 50 μάχες με τανκς";"Mengikuti 50 pertempuran tank";"จากศึกรถถัง 50 ครั้ง";"전차전을 50회 플레이하였습니다";"在\t陆\t战\t模\t式\t下\t完\t成 50 场\t战\t斗";"戦車戦\t50回";"在\t陸\t戰\t模\t式\t下\t完\t成 50 場\t戰\t鬥";;
"decorators/title";"Title";"Titre";"Titolo";"Titel";"Título";"Титул";"Титул";"Tytuł";"Título";"Başlık";"Titul";"Τίτλος";"Gelar";"ฉายา";"칭호";"头\t衔";"タイトル";"頭\t銜";;
"decorators/chooseDecoratorName";"Select name decorator:";"Sélectionner une décoration de nom:";"Scegli il nome della decorazione:";"Namensdekorateur auswählen:";"Selecciona un decorador de nombre:";"Выберите декоратор имени:";"Виберіть декоратор імені:";"Wybierz dekorację nazwy:";"Selecione nome da decoração:";"Ad dekoratörü seç:";"Vyber dekoraci jména:";"Επιλέξτε όνομα διάκοσμου:";"Pilih dekorator nama:";"เลือกเครื่องตกแต่งชื่อ:";"닉네임 치장을 선택하십시오:";"选\t择\t昵\t称\t装\t饰：";"名前の\tデコレーターを\t選択してください:";"選\t擇\t暱\t稱\t掛\t件：";;
"options/auto_login";"Auto Login";"Connexion automatique";"Accesso automatico";"Auto-Login";"Inicio de sesión automático";"Автоподключение к игре";"Автопідключення";"Automatyczne logowanie";"Login automático";"Otomatik Giriş";"Automatické přihlášení";"Αυτόματη Σύνδεση";"Login Otomatis";"เข้าสู่ระบบอัตโนมัติ";"자동 로그인";"自\t动\t登\t录";"自動\tログイン";"自\t動\t登\t入";;
"guiHints/auto_login";"Auto Login only applies if 'remember password' is selected in the login screen.";"La connexion automatique fonctionne uniquement si vous avez sélectionné « mémoriser mot de passe » sur l'écran de connexion.";"L'accesso automatico funziona solo se nella schermata di accesso è stata selezionata l'opzione ""Ricorda password"".";"Auto-Login funktioniert nur, wenn du auf dem Login-Bildschirm 'Passwort merken' ausgewählt hast.";"El inicio de sesión automático solo funciona si has seleccionado «Recordar contraseña» en la pantalla de inicio de sesión.";"Автоподключение работает, только если вы выбрали ""запомнить пароль"" в окне подключения.";"Автопідключення працює, тільки якщо ви вибрали""запам'ятати пароль""у вікні підключення.";"Automatyczne logowanie działa tylko, jeśli zaznaczysz opcję  ""zapamiętaj hasło"" w oknie logowania.";"Auto Login funciona somente se você selecionou 'lembrar senha' no ecrã de login.";"Otomatik Giriş sadece giriş ekranında ""şifremi hatırla""yı seçmişsen çalışır.";"Automatické přihlášení funguje pouze při vybrání možnosti ""zapamatovat heslo"" na přihlašovací obrazovce";"Η Αυτόματη Σύνδεση πραγματοποιείται μόνο εάν έχει επιλεγεί το «Θυμήσου τον κωδικό πρόσβασης» στην οθόνη σύνδεσης.";"Login Otomatis hanya berlaku jika memilih 'ingat kata sandi' di layar login.";"เข้าสู่ระบบอัตโนมัติจะใช้ได้เมื่อเลือก ""จำรหัสผ่าน"" ไว้ที่หน้าจอเข้าสู่ระบบ";"자동 로그인은 로그인 화면에서 '비밀번호 저장'을 선택한 경우에만 적용됩니다.";"必\t须\t在\t登\t录\t页\t面\t中\t钩\t选\t“记\t住\t密\t码”\t后，\t才\t能\t使\t用\t自\t动\t登\t录\t功\t能。";"自動\tログインが\t機能するには、\tログイン\t画面で 「パスワードを\t記憶する」\t を\t有効にした\t場合だけです。";"必\t須\t在\t登\t入\t頁\t面\t中\t勾\t選\t“記\t住\t密\t碼”\t後，\t才\t能\t使\t用\t自\t動\t登\t入\t功\t能。";;
"options/main";"Main";"Principal";"Principale";"Hauptmenü";"Principal";"Основные";"Основні";"Główne";"Principal";"Ana";"Hlavní";"Κύριες";"Utama";"หลัก";"주 메뉴";"主\t选\t项";"メイン";"主\t選\t項";;
"options/sound";"Sound";"Son";"Effetti sonori";"Ton";"Sonido";"Звуки";"Звуки";"Dźwięk";"Som";"Ses";"Zvuk";"Ήχος";"Suara";"เสียง";"소리";"声\t音";"サウンド";"音\t效";;
"options/controls";"Controls";"Commandes";"Controlli";"Steuerung";"Controles";"Управление";"Управління";"Sterowanie";"Controlos";"Kontroller";"Ovládání";"Στοιχεία ελέγχου";"Kontrol";"การควบคุม";"조작 설정";"按\t键\t设\t置";"操作方法";"控\t制";;
"options/system";"System";"Système";"Sistema";"System";"Sistema";"Системные";"Системні";"System";"Sistema";"Sistem";"Systém";"Σύστημα";"Sistem";"ระบบ";"시스템";"系\t统\t设\t置";"システム";"系\t統";;
"options/commonControls";"Common";"Commun";"Comuni";"Gewöhnlich";"Común";"Общее";"Загальні";"Wspólne";"Comum";"Ortak";"Běžný";"Στάνταρ";"Umum";"ทั่วไป";"공통";"通\t用";"共通";"通\t用";;
"options/tankControls";"Tank";"Char";"Carro Armato";"Panzer";"Tanque";"Танк";"Танк";"Czołg";"Tanque";"Tank";"Tank";"Τανκ";"Tank";"รถถัง";"전차";"陆\t战";"戦車";"戰\t車";"Max 14 symbols per word";
"options/shipControls";"Ship";"Navire";"Nave";"Schiff";"Barco";"Корабль";"Корабель";"Okręt";"Navio";"Gemi";"Loď";"Πλοίο";"Kapal";"เรือ";"함선";"海\t战";"艦船";"船\t艦";"Max 14 symbols per word";
"options/airControls";"Air";"Aérien";"Aereo";"Luft";"Aire";"Самолет";"Авіація";"Samoloty";"Ar";"Hava";"Letadlo";"Αέρας";"Udara";"อากาศ";"공중";"空\t战";"航空機";"戰\t機";"Max 14 symbols per word";
"account/feedback/store";"Leave your feedback on {store}";"Partagez vos commentaires dans {store}";"Lascia la tua recensione su {store}";"Hinterlasse Dein Feedback im {store}";"Deja tu opinión en {store}";"Оставить отзыв в {store}";"Залиште свій відгук на {store}";"Zostaw swoją opinię w {store}";"Deixe sua opinião na {store}";"Şuraya geri bildiriminizi bırakın: {store}";"Zanechat názor na {store}";"Αφήστε τα σχόλιά σας για το {store}";"Berikan masukanmu di {store}";"เขียนความคิดเห็นบน {store}";"{store}에 피드백을 남겨주세요";"在 {store} 留\t下\t您\t的\t反\t馈";"{store}にご\t意見をお\t寄せください";"在 {store} 留\t下\t您\t的\t反\t饋";;
"account/feedback/storeName/ios";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";"AppStore";;
"account/feedback/storeName/android";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";"GooglePlay";;
"options/interface";"Interface";"Interface";"Interfaccia";"Oberfläche";"Interfaz";"Интерфейс";"Інтерфейс";"Interfejs";"Interface";"Arabirim";"Rozhraní";"Διεπαφή";"Antarmuka";"อินเตอร์เฟส";"인터페이스";"界\t面";"インターフェース";"界\t面";;
"options/auto";"Auto";"Automatique";"Automatico";"Auto";"Automático";"Автоматически";"Автоматично";"Automatycznie";"Auto";"Otomatik";"Automaticky";"Auto";"Otomatis";"อัตโนมัติ";"자동";"自\t动";"自動";"自\t動";;
"options/graphicsParameters";"Graphics";"Graphiques";"Grafica";"Grafik";"Gráficos";"Графика";"Графіка";"Grafika";"Gráficos";"Grafikler";"Grafika";"Γραφικά";"Grafis";"กราฟิก";"그래픽";"图\t像\t设\t定";"グラフィック";"圖\t像\t設\t定";;
"options/resolution";"Resolution";"Résolution";"Risoluzione";"Auflösung";"Resolución";"Разрешение";"Роздільна здатність";"Rozdzielczość";"Resolução";"Çözünürlük";"Rozlišení";"Ανάλυση";"Resolusi";"ความละเอียดภาพ";"해상도";"分\t辨\t率";"解像度";"解\t析\t度";;
"options/graphicResolution";"Resolution";"Résolution";"Risoluzione";"Auflösung";"Resolución";"Разрешение";"Роздільна здатність";"Rozdzielczość";"Resolução";"Çözünürlük";"Rozlišení";"Ανάλυση";"Resolusi";"ความละเอียดภาพ";"해상도";"分\t辨\t率";"解像度";"解\t析\t度";;
"options/resolution_low";"Low";"Basse";"Bassa";"Niedrig";"Baja";"Низкое";"Низька";"Niska";"Baixa";"Düşük";"Nízké";"Χαμηλή";"Rendah";"ต่ำ";"낮음";"低";"低";"低";;
"options/resolution_medium";"Medium";"Moyenne";"Media";"Mittel";"Media";"Среднее";"Середня";"Średnia";"Média";"Orta";"Střední";"Μέτρια";"Medium";"กลาง";"보통";"中";"中";"中";;
"options/resolution_high";"High";"Élevée";"Alta";"Hoch";"Alta";"Высокое";"Висока";"Wysoka";"Alta";"Yüksek";"Vysoké";"Υψηλή";"Tinggi";"สูง";"높음";"高";"高";"高";;
"options/resolution_movie";"Movie";"Cinématographique";"Film";"Film";"Película";"Кино";"Фільм";"Filmowa";"Filme";"Film";"Film";"Ταινία";"Film";"ภาพยนตร์";"영화";"电\t影";"映画";"電\t影";;
"respawn/chooseBullets";"Choose bullets";"Choisissez des obus";"Scegli i proiettili";"Munition auswählen";"Selecciona las balas";"Выберите снаряды";"Оберіть снаряди";"Wybierz pociski";"Escolher balas";"Mermileri seç";"Vybrat munici";"Επιλέξτε σφαίρες";"Pilih peluru";"เลือกกระสุน";"탄종을 선택하십시오";"选\t择\t子\t弹";"弾を\t選択";"選\t擇\t子\t彈";;
"options/graphicQuality";"Graphics Quality";"Qualité des Graphismes";"Qualità Grafica";"Grafikqualität";"Calidad de los Gráficos";"Качество графики";"Якість графіки";"Jakość grafiki";"Qualidade dos Gráficos";"Grafik Kalitesi";"Kvalita grafiky";"Ποιότητα γραφικών";"Kualitas Grafis";"คุณภาพกราฟิก";"그래픽 품질";"画\t面\t质\t量";"グラフィック\t品質";"畫\t面\t質\t量";;
"options/quality_low";"Low";"Basse";"Basso";"Niedrig";"Baja";"Низкое";"Низька";"Niskie";"Baixo";"Düşük";"Nízká";"Χαμηλή";"Rendah";"ต่ำ";"낮음";"低";"小";"低";;
"options/quality_medium";"Medium";"Moyenne";"Medio";"Mittel";"Algunas";"Среднее";"Середня";"Średnie";"Médio";"Orta";"Střední";"Μέτρια";"Medium";"กลาง";"중간";"中";"普通";"中";;
"options/quality_high";"High";"Élevé";"Alto";"Hoch";"Alta";"Высокое";"Висока";"Wysoka";"Alta";"Yüksek";"Vysoká";"Υψηλή";"Tinggi";"สูง";"높음";"高";"高";"高";;
"options/quality_ultra_high";"Very High";"Très élevé";"Molto alto";"Sehr hoch";"Muy alta";"Очень высокое";"Дуже висока";"Bardzo wysoka";"Muito alta";"Çok yüksek";"Velmi vysoká";"Πολύ υψηλή";"Sangat Tinggi";"สูงมาก";"매우 높음";"超\t高";"最高";"超\t高";;
"options/quality_max";"Maximum";"Maximum";"Massimo";"Maximum";"Máxima";"Максимум";"Максимум";"Maksymalne";"Máximo";"Maksimum";"Maximální";"Μέγιστη";"Maksimum";"สูงที่สุด";"최대";"最\t高";"最大";"最\t高";;
"options/quality_movie";"Movie";"Cinématographique";"Film";"Film";"Película";"Кино";"Фільм";"Filmowe";"Filme";"Film";"Film";"Ταινία";"Film";"ภาพยนตร์";"영화";"电\t影";"映画";"電\t影";;
"options/on";"On";"Activé";"On";"An";"On";"Вкл.";"Увімкнути.";"Włączone";"Ligado";"Açık";"Zap";"On";"Aktif";"เปิด";"켜기";"开";"オン";"開";;
"options/off";"Off";"Désactivé";"Off";"Aus";"Apagado";"Выкл.";"Вимк.";"Wyłączone";"Desligado";"Kapalı";"Vypnuto";"Off";"Nonaktif";"ปิด";"끄기";"关";"オフ";"關";;
"community/header";"JOIN THE COMMUNITY";"REJOIGNEZ LA COMMUNAUTÉ";"UNISCITI ALLA COMUNITA'";"WERDE TEIL DER COMMUNITY";"ÚNETE A LA COMUNIDAD";"ПРИСОЕДИНИТЬСЯ К СООБЩЕСТВУ";"ПРИЄДНУЙТЕСЯ ДО СПІЛЬНОТИ";"DOŁĄCZ DO SPOŁECZNOŚCI";"JUNTAR-SE À COMUNIDADE";"TOPLULUĞA KATILIN";"PŘIPOJ SE KE KOMUNITĚ";"ΓΙΝΕΤΕ ΜΕΛΟΣ ΤΗΣ ΚΟΙΝΟΤΗΤΑΣ";"GABUNG DENGAN KOMUNITAS";"เข้าร่วมชุมชนผู้เล่น";"커뮤니티 참여";"加\t入\t玩\t家\t社\t区";"コミュニティーに\t参加する";"加\t入\t玩\t家\t社\t區";;
"community/facebook";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"FACEBOOK";"Facebook";;
