"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"coop/Bot494";"Keegan";"Keegan";"Keegan";"Keegan";"Keegan";"Keegan";"Кіган";"Keegan";"Keegan";"Keegan";"Keegan";"Keegan";"Keegan";"Keegan";"키건";"基\t根";"キーガン";"基\t根";;
"coop/Bot495";"Kevin";"Kevin";"Kevin";"Kevin";"Kevin";"Kevin";"Кевін";"Kevin";"Kevin";"Kevin";"Kevin";"Kevin";"Kevin";"Kevin";"케빈";"凯\t文";"ケビン";"凱\t文";;
"coop/Bot496";"Kimberley";"Kimberley";"Kimberley";"Kimberley";"Kimberley";"Kimberley";"Кімберлі";"Kimberley";"Kimberley";"Kimberley";"Kimberley";"Kimberley";"Kimberley";"Kimberley";"킴벌리";"金\t伯\t利";"キンバリー";"金\t伯\t利";;
"coop/Bot497";"Kodey";"Kodey";"Kodey";"Kodey";"Kodey";"Kodey";"Коді";"Kodey";"Kodey";"Kodey";"Kodey";"Kodey";"Kodey";"Kodey";"코디";"科\t迪";"コディ";"科\t迪";;
"coop/Bot498";"Laurence";"Laurence";"Laurence";"Laurence";"Laurence";"Laurence";"Лоуренс";"Laurence";"Laurence";"Laurence";"Laurence";"Laurence";"Laurence";"Laurence";"로렌스";"劳\t伦\t斯";"ローレンス";"勞\t倫\t斯";;
"coop/Bot499";"Lee";"Lee";"Lee";"Lee";"Lee";"Lee";"Лі";"Lee";"Lee";"Lee";"Lee";"Lee";"Lee";"Lee";"리";"李";"リー";"李";;
"coop/Bot500";"Leroy";"Leroy";"Leroy";"Leroy";"Leroy";"Leroy";"Лерой";"Leroy";"Leroy";"Leroy";"Leroy";"Leroy";"Leroy";"Leroy";"리로이";"勒\t罗\t伊";"ルロワ";"勒\t羅\t伊";;
"coop/Bot501";"Lindsay";"Lindsay";"Lindsay";"Lindsay";"Lindsay";"Lindsay";"Ліндсей";"Lindsay";"Lindsay";"Lindsay";"Lindsay";"Lindsay";"Lindsay";"Lindsay";"린지";"林\t赛";"リンジー";"琳\t賽";;
"coop/Bot502";"Lloyd";"Lloyd";"Lloyd";"Lloyd";"Lloyd";"Lloyd";"Ллойд";"Lloyd";"Lloyd";"Lloyd";"Lloyd";"Lloyd";"Lloyd";"Lloyd";"로이드";"劳\t埃\t德";"ロイド";"勞\t埃\t德";;
"coop/Bot503";"Mackenzie";"Mackenzie";"Mackenzie";"Mackenzie";"Mackenzie";"Mackenzie";"Маккензі";"Mackenzie";"Mackenzie";"Mackenzie";"Mackenzie";"Mackenzie";"Mackenzie";"Mackenzie";"매켄지";"麦\t肯\t锡";"マッケンジー";"麥\t肯\t錫";;
"coop/Bot504";"Maddison";"Maddison";"Maddison";"Maddison";"Maddison";"Maddison";"Медісон";"Maddison";"Maddison";"Maddison";"Maddison";"Maddison";"Maddison";"Maddison";"매디슨";"麦\t迪\t逊";"マディソン";"麥\t迪\t森";;
"coop/Bot505";"Malcolm";"Malcolm";"Malcolm";"Malcolm";"Malcolm";"Malcolm";"Малкольм";"Malcolm";"Malcolm";"Malcolm";"Malcolm";"Malcolm";"Malcolm";"Malcolm";"맬컴";"马\t尔\t科\t姆";"マルコム";"瑪\t律\t科\t姆";;
"coop/Bot506";"Manley";"Manley";"Manley";"Manley";"Manley";"Manley";"Менлі";"Manley";"Manley";"Manley";"Manley";"Manley";"Manley";"Manley";"맨리";"曼\t利";"マンリー";"曼\t利";;
"coop/Bot507";"Mark";"Mark";"Mark";"Mark";"Mark";"Mark";"Марк";"Mark";"Mark";"Mark";"Mark";"Mark";"Mark";"Mark";"마크";"马\t克";"マーク";"馬\t克";;
"coop/Bot508";"Mary";"Mary";"Mary";"Mary";"Mary";"Mary";"Мері";"Mary";"Mary";"Mary";"Mary";"Mary";"Mary";"Mary";"메리";"玛\t丽";"メアリー";"瑪\t麗";;
"coop/Bot509";"Maynard";"Maynard";"Maynard";"Maynard";"Maynard";"Maynard";"Мейнард";"Maynard";"Maynard";"Maynard";"Maynard";"Maynard";"Maynard";"Maynard";"메이너드";"梅\t纳\t德";"メイナード";"梅\t納\t德";;
"coop/Bot510";"Meredith";"Meredith";"Meredith";"Meredith";"Meredith";"Meredith";"Мередіт";"Meredith";"Meredith";"Meredith";"Meredith";"Meredith";"Meredith";"Meredith";"메러디스";"梅\t瑞\t狄\t斯";"メレディス";"梅\t瑞\t狄\t斯";;
"coop/Bot511";"Mervin";"Mervin";"Mervin";"Mervin";"Mervin";"Mervin";"Мервін";"Mervin";"Mervin";"Mervin";"Mervin";"Mervin";"Mervin";"Mervin";"머빈";"默\t文";"マービン";"默\t文";;
"coop/Bot512";"Milton";"Milton";"Milton";"Milton";"Milton";"Milton";"Мілтон";"Milton";"Milton";"Milton";"Milton";"Milton";"Milton";"Milton";"밀튼";"弥\t尔\t顿";"ミルトン";"彌\t爾\t頓";;
"coop/Bot513";"Morgan";"Morgan";"Morgan";"Morgan";"Morgan";"Morgan";"Морган";"Morgan";"Morgan";"Morgan";"Morgan";"Morgan";"Morgan";"Morgan";"모건";"摩\t根";"モーガン";"摩\t根";;
"coop/Bot514";"Morton";"Morton";"Morton";"Morton";"Morton";"Morton";"Мортон";"Morton";"Murray";"Morton";"Morton";"Morton";"Morton";"Morton";"모튼";"莫\t顿";"モートン";"莫\t頓";;
"coop/Bot515";"Murray";"Murray";"Murray";"Murray";"Murray";"Murray";"Мюррей";"Murray";"Nathan";"Murray";"Murray";"Murray";"Murray";"Murray";"머레이";"穆\t雷";"マレー";"穆\t雷";;
"coop/Bot516";"Nathan";"Nathan";"Nathan";"Nathan";"Nathan";"Nathan";"Натан";"Nathan";"Nathan";"Nathan";"Nathan";"Nathan";"Nathan";"Nathan";"네이선";"内\t森";"ネイサン";"南\t森";;
"coop/Bot517";"Neville";"Neville";"Neville";"Neville";"Neville";"Neville";"Невілл";"Neville";"Neville";"Neville";"Neville";"Neville";"Neville";"Neville";"네빌";"内\t维\t尔";"ネビル";"內\t維\t爾";;
"coop/Bot518";"Norman";"Norman";"Norman";"Norman";"Norman";"Norman";"Норман";"Norman";"Norman";"Norman";"Norman";"Norman";"Norman";"Norman";"노먼";"诺\t曼";"ノルマン";"諾\t曼";;
"coop/Bot519";"Oliver";"Oliver";"Oliver";"Oliver";"Oliver";"Oliver";"Олівер";"Oliver";"Oliver";"Oliver";"Oliver";"Oliver";"Oliver";"Oliver";"올리버";"奥\t利\t弗";"オリバー";"奧\t利\t弗";;
"coop/Bot520";"Omar";"Omar";"Omar";"Omar";"Omar";"Omar";"Омар";"Omar";"Omar";"Omar";"Omar";"Omar";"Omar";"Omar";"오마르";"奥\t马\t尔";"オマール";"奧\t馬\t爾";;
"coop/Bot521";"Oscar";"Oscar";"Oscar";"Oscar";"Oscar";"Oscar";"Оскар";"Oscar";"Oscar";"Oscar";"Oscar";"Oscar";"Oscar";"Oscar";"오스카";"奥\t斯\t卡";"オスカー";"奧\t斯\t卡";;
"coop/Bot522";"Patrick";"Patrick";"Patrick";"Patrick";"Patrick";"Patrick";"Патрік";"Patrick";"Patrick";"Patrick";"Patrick";"Patrick";"Patrick";"Patrick";"패트릭";"帕\t特\t里\t克";"パトリック";"派\t翠\t克";;
"coop/Bot523";"Philipp";"Philipp";"Philipp";"Philipp";"Philipp";"Philipp";"Філіп";"Philipp";"Philipp";"Philipp";"Philipp";"Philipp";"Philipp";"Philipp";"필립";"菲\t利\t普";"フィリップ";"菲\t力\t浦";;
"coop/Bot524";"Quinlan";"Quinlan";"Quinlan";"Quinlan";"Quinlan";"Quinlan";"Куінлан";"Quinlan";"Quinlan";"Quinlan";"Quinlan";"Quinlan";"Quinlan";"Quinlan";"퀸랜";"昆\t兰";"クインラン";"昆\t蘭";;
"coop/Bot525";"Randall";"Randall";"Randall";"Randall";"Randall";"Randall";"Ренделл";"Randall";"Randall";"Randall";"Randall";"Randall";"Randall";"Randall";"랜덜";"兰\t德\t尔";"ランドール";"蘭\t德\t爾";;
"coop/Bot526";"Richard";"Richard";"Richard";"Richard";"Richard";"Richard";"Річард";"Richard";"Richard";"Richard";"Richard";"Richard";"Richard";"Richard";"리차드";"理\t查\t德";"リチャード";"理\t查";;
"coop/Bot527";"Ritchie";"Ritchie";"Ritchie";"Ritchie";"Ritchie";"Ritchie";"Річі";"Ritchie";"Ritchie";"Ritchie";"Ritchie";"Ritchie";"Ritchie";"Ritchie";"리치";"里\t奇";"リッチー";"里\t奇";;
"coop/Bot528";"Robin";"Robin";"Robin";"Robin";"Robin";"Robin";"Робін";"Robin";"Robin";"Robin";"Robin";"Robin";"Robin";"Robin";"로빈";"罗\t宾";"ロビン";"羅\t賓";;
"coop/Bot529";"Robert";"Robert";"Robert";"Robert";"Robert";"Robert";"Роберт";"Robert";"Robert";"Robert";"Robert";"Robert";"Robert";"Robert";"로버트";"罗\t伯\t特";"ロバート";"羅\t伯\t特";;
"coop/Bot530";"Ronald";"Ronald";"Ronald";"Ronald";"Ronald";"Ronald";"Рональд";"Ronald";"Ronald";"Ronald";"Ronald";"Ronald";"Ronald";"Ronald";"로널드";"罗\t纳\t德";"ロナルド";"羅\t奈\t爾\t得";;
"coop/Bot531";"Scott";"Scott";"Scott";"Scott";"Scott";"Scott";"Скотт";"Scott";"Scott";"Scott";"Scott";"Scott";"Scott";"Scott";"스콧";"斯\t科\t特";"スコット";"斯\t科\t特";;
"coop/Bot532";"Seth";"Seth";"Seth";"Seth";"Seth";"Seth";"Сет";"Seth";"Seth";"Seth";"Seth";"Seth";"Seth";"Seth";"세스";"塞\t思";"セト";"塞\t思";;
"coop/Bot533";"Shannon";"Shannon";"Shannon";"Shannon";"Shannon";"Shannon";"Шеннон";"Shannon";"Shannon";"Shannon";"Shannon";"Shannon";"Shannon";"Shannon";"섀넌";"香\t农";"シャノン";"香\t農";;
"coop/Bot534";"Sheridan";"Sheridan";"Sheridan";"Sheridan";"Sheridan";"Sheridan";"Шерідан";"Sheridan";"Sheridan";"Sheridan";"Sheridan";"Sheridan";"Sheridan";"Sheridan";"셰리던";"谢\t里\t丹";"シェリダン";"謝\t裡\t丹";;
"coop/Bot535";"Sidney";"Sidney";"Sidney";"Sidney";"Sidney";"Sidney";"Сідні";"Sidney";"Sidney";"Sidney";"Sidney";"Sidney";"Sidney";"Sidney";"시드니";"西\t德\t尼";"シドニー";"西\t德\t尼";;
"coop/Bot536";"Sinclair";"Sinclair";"Sinclair";"Sinclair";"Sinclair";"Sinclair";"Сінклер";"Sinclair";"Sinclair";"Sinclair";"Sinclair";"Sinclair";"Sinclair";"Sinclair";"싱클레어";"辛\t克\t莱";"シンクレア";"辛\t克\t萊";;
"coop/Bot537";"Steven";"Steven";"Steven";"Steven";"Steven";"Steven";"Стівен";"Steven";"Steven";"Steven";"Steven";"Steven";"Steven";"Steven";"스티븐";"史\t蒂\t文";"スティーブン";"史\t蒂\t文";;
"coop/Bot538";"Stewart";"Stewart";"Stewart";"Stewart";"Stewart";"Stewart";"Стюарт";"Stewart";"Stewart";"Stewart";"Stewart";"Stewart";"Stewart";"Stewart";"스튜어트";"斯\t图\t尔\t特";"スチュワート";"斯\t圖\t爾\t特";;
"coop/Bot539";"Terrence";"Terrence";"Terrence";"Terrence";"Terrence";"Terrence";"Терренс";"Terrence";"Terrence";"Terrence";"Terrence";"Terrence";"Terrence";"Terrence";"테런스";"特\t伦\t斯";"テレンス";"特\t倫\t斯";;
"coop/Bot540";"Thomas";"Thomas";"Thomas";"Thomas";"Thomas";"Thomas";"Томас";"Thomas";"Thomas";"Thomas";"Thomas";"Thomas";"Thomas";"Thomas";"토마스";"托\t马\t斯";"トマス";"湯\t瑪\t斯";;
"coop/Bot541";"William";"William";"William";"William";"Guillermo";"William";"Вільям";"William";"William";"William";"William";"William";"William";"William";"윌리엄";"威\t廉";"ウィリアム";"威\t廉";;
"coop/Bot542";"Woodrow";"Woodrow";"Woodrow";"Woodrow";"Woodrow";"Woodrow";"Вудро";"Woodrow";"Woodrow";"Woodrow";"Woodrow";"Woodrow";"Woodrow";"Woodrow";"우드로우";"伍\t德\t罗";"ウッドロウ";"伍\t德\t羅";;
"coop/Bot543";"York";"York";"York";"York";"York";"York";"Йорк";"York";"York";"York";"York";"York";"York";"York";"요크";"约\t克";"ヨーク";"約\t克";;
"coop/BotPrefix";"[ai] ";"[ai]  ";"[ai] ";"[ai] ";"[ai]  ";"[ии] ";"[ai] ";"[ai] ";"[ai] ";"[ai] ";"[ai] ";"[ai] ";"[ai] ";"[ai] ";"[ai] ";"AI ";"[アイ] ";"[ai] ";;
