"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"msg/purchaseDesc/smoke";"Buy more <color=@mark>generators</color> to <color=@mark>use smoke</color> in battle";"Achetez plus de <color=@mark>générateurs</color> pour pouvoir utiliser plus de <color=@mark>fumée</color> en combat";"Acquista altri <color=@mark>generatori</color> per <color=@mark>usare i fumogeni</color> in battaglia";"Mehr <color=@mark>Generatoren</color> kaufen, um <color=@mark>Rauch</color> in der Schlacht zu verwenden.";"Compra más <color=@mark>generadores</color> para <color=@mark>usar humo</color> en batalla";"Купите больше <color=@mark>генераторов</color>, чтобы иметь возможность <color=@mark>использовать дым</color> в бою";"Купуйте більше <color=@mark>генераторів</color>, щоби <color=@mark>ставити димові завіси</color> під час бою";"Kup więcej <color=@mark>generatorów</color>, aby <color=@mark>używać zasłony dymnej</color> w bitwie";"Compre mais <color=@mark>geradores</color> para <color=@mark>usar fumaça </color> em batalha";"Savaşta daha fazla <color=@mark>duman kullanma</color> hakkına sahip olmak için daha fazla <color=@mark>cihaz</color> satın alın";"Kup si více <color=@mark>generátorů</color>, abys mohl v bitvě <color=@mark>používat kouř</color>";"Αγοράστε περισσότερες <color=@mark>γεννήτριες</color> για να <color=@mark>χρησιμοποιήσετε καπνό</color> στη μάχη";"Beli lebih banyak <color=@mark>generator</color> untuk <color=@mark>menggunakan asap</color> dalam pertempuran";"ซื้อ<color=@mark>เครื่องกำเนิด</color>เพิ่มเพื่อ<color=@mark>ใช้ฉากควัน</color>ในการต่อสู้";"<color=@mark>연막 차장</color>을 추가로 구매하면 전투 중에 더 자주<color=@mark>연막을 전개</color>할 수 있습니다.";"购\t买 <color=@mark>\t发\t烟\t装\t置\t</color> 即\t可\t在\t战\t斗\t中 <color=@mark>\t施\t放\t烟\t幕\t</color>";"<color=@mark>発煙装置</color>をさらに\t購入して、\tバトルで<color=@mark>煙を\t使おう</color>";"購\t買 <color=@mark>\t發\t煙\t裝\t置\t</color> 即\t可\t在\t戰\t鬥\t中 <color=@mark>\t施\t放\t煙\t幕\t</color>";;
"msg/purchaseDesc/extinguisher";"Buy more <color=@mark>extinguisher</color> to <color=@mark>put out the fire</color> in battle";"Achetez plus d'<color=@mark>extincteurs</color> pour pouvoir <color=@mark>éteindre les incendies</color> en combat";"Acquista altri <color=@mark>estintori</color> per <color=@mark>estinguere gli incendi</color> in battaglia";"Mehr <color=@mark>Feuerlöscher</color> kaufen, um in der Schlacht <color=@mark>Feuer zu löschen</color>.";"Compra más <color=@mark>extintores</color> para <color=@mark>apagar fuegos</color> en la batalla";"Купите больше <color=@mark>огнетушителей</color>, чтобы иметь возможность <color=@mark>тушить технику</color> в бою";"Купуйте більше <color=@mark>вогнегасників</color>, щоби <color=@mark>гасити вогонь</color> під час бою";"Kup więcej <color=@mark>gaśnic</color>, aby <color=@mark>gasić pożar</color> w bitwie";"Compre mais <color=@mark>extintores</color> para <color=@mark>apagar incêndios</color> em batalha";"Savaşta daha fazla <color=@mark>yangın söndürme</color> hakkına sahip olmak için daha fazla <color=@mark>yangın söndürücü</color> satın alın";"Kup si další <color=@mark>hasicí přístroj</color>, abys v bitvě <color=@mark>uhasil požár</color>";"Αγοράστε περισσότερους <color=@mark>πυροσβεστήρες</color> για να <color=@mark>σβήσετε τη φωτιά</color> στη μάχη";"Beli lebih banyak <color=@mark>alat pemadam</color> untuk <color=@mark>memadamkan api</color> dalam pertempuran";"ซื้อ<color=@mark>เครื่องดับเพลิง</color>เพิ่มเพื่อ<color=@mark>ดับไฟ</color>ในการต่อสู้";"<color=@mark>소화기</color>를 추가로 구매하면 전투 중에 더 자주<color=@mark>화재를 진압</color>할 수 있습니다.";"购\t买 <color=@mark>\t灭\t火\t器\t</color> 即\t可\t在\t战\t斗\t中 <color=@mark>\t扑\t灭\t载\t具\t火\t灾\t</color>";"<color=@mark>消火器</color>をさらに\t購入して、\tバトルで<color=@mark>火を\t消そう</color>";"購\t買 <color=@mark>\t滅\t火\t器\t</color> 即\t可\t在\t戰\t鬥\t中 <color=@mark>\t撲\t滅\t載\t具\t火\t災\t</color>";;
"msg/purchaseDesc/ircmKit";"Buy more <color=@mark>charges</color> to use <color=@mark>anti-missiles</color> in battle";"Achetez plus de <color=@mark>charges</color> pour utiliser des <color=@mark>anti-missiles</color> au combat";"Acquista altre <color=@mark>carichec</color> per usare gli <color=@mark>anti-missili</color> in battaglia";"Kaufe weitere <color=@mark>Ladungen</color>, um <color=@mark>Raketenabwehrraketen</color> im Kampf einzusetzen";"Compra más <color=@mark>cargas</color> para usar <color=@mark>anti-misiles</color> en batalla";"Купите больше <color=@mark>зарядов</color> чтобы использовать <color=@mark>контрмеры</color> в бою";"Купуйте більше <color=@mark>зарядів</color>, щоби використовувати <color=@mark>протиракети</color> під час бою";"Kup więcej <color=@mark>ładunków</color>, aby używać <color=@mark>środków przeciwko pociskom</color> w walce";"Compre mais <color=@mark>cargas</color> para usar <color=@mark>baterias antimíssil</color> em batalha";"Savaşta <color=@mark>anti füze</color> kullanmak için daha fazla <color=@mark>yük</color> satın alın";"Kup si další <color=@mark>nálože</color> pro použití <color=@mark>protiraketových střel</color> v bitvě";"Αγοράστε περισσότερες <color=@mark>φορτίσεις</color> για να χρησιμοποιήσετε <color=@mark>αντιπυραυλικά</color> στη μάχη";"Beli lebih banyak <color=@mark>peledak</color> untuk menggunakan <color=@mark>anti-rudal</color> dalam pertempuran";"ซื้อ<color=@mark>ประจุ</color>เพิ่มเพื่อ<color=@mark>ใช้ระบบต่อต้านขีปนาวุธ</color>ในการต่อสู้";"전투 중 <color=@mark>기만체</color> 를 사용하기 위해선 <color=@mark>탄약</color> 을 더 구매해야 합니다.";"需\t要\t前\t往\t商\t店\t补\t充 <color=@mark>\t诱\t饵\t弹\t</color> 以\t在\t战\t斗\t中\t使\t用 <color=@mark>\t反\t导\t弹\t</color> 功\t能";"さらに<color=@mark>チャージ</color>を\t購入して、\tバトルで<color=@mark>対\tミサイル</color>を\t使おう";"需\t要\t前\t往\t商\t店\t補\t充 <color=@mark>\t誘\t餌\t彈\t</color> 以\t在\t戰\t鬥\t中\t使\t用 <color=@mark>\t反\t制\t飛\t彈\t</color> 功\t能";;
"msg/notAvailablePurchaseYet";"Purchase of {item} is not yet available";"{item} n'est pas encore disponible à l'achat";"L'aquisto per {item} non è ancora disponibile";"Kaufen von {item} ist noch nicht möglich";"La compra de {item} aún no está disponible";"Покупка {item} пока не доступна";"Купівля {item} поки не доступна";"Zakup przedmiotu {item} nie jest jeszcze dostępny";"A compra de {item} ainda não está disponível";"{item} henüz satın alınamıyor";"{item} ještě není dostupný ke koupi";"Η αγορά {item} δεν είναι ακόμα διαθέσιμη";"Pembelian {item} belum tersedia";"ยังไม่เปิดให้ซื้อ {item}";"{item}은(는) 아직 구매할 수 없습니다";"目\t前\t无\t法\t购\t买 {item}";"{item} の\t購入はまだ\t利用できません";"目\t前\t無\t法\t購\t買 {item}";;
"shop/willCostYouButNotEnough";"It will cost you {price}, but you need {priceDiff} more.";"Cela vous coûtera {price}, mais il vous faut {priceDiff} en plus.";"Ti costerà {price}, ma hai ancora bisogno di {priceDiff}.";"Das kostet Dich {price}, doch Dir fehlen {priceDiff}.";"Te costará {price}, pero te hace falta {priceDiff} más.";"Это будет стоить вам {price}, но не достаточно {priceDiff}";"Це буде коштувати вам {price}, але не достатньо {priceDiff}";"Będzie cię to kosztować {price}, ale potrzebujesz jeszcze {priceDiff}.";"Custarará {price}, mas é necessário mais {priceDiff}.";"Fiyatı {price} ancak {priceDiff} daha gerekiyor.";"Bude vás to stát {price}, a vy potřebujete o {priceDiff} více.";"Θα σας κοστίσει {price}, αλλά χρειάζεστε ακόμα {priceDiff}.";"Biayanya {price}, tetapi kamu membutuhkan {priceDiff} lebih banyak.";"ต้นทุนที่ต้องใช้คือ {price} แต่คุณต้องการเพิ่มอีก {priceDiff}";"현재 가격은 {price} 입니다. {priceDiff} 만큼이 더 필요합니다.";"本\t次\t交\t易\t金\t额\t总\t计 {price}，\t还\t需 {priceDiff}。";"{price}かかりますが、\tあと{priceDiff}必要です。";"本\t次\t交\t易\t金\t額\t總\t計 {price}，\t還\t需 {priceDiff}。";;
"shop/askRefillOnNotEnoughMoney";"To buy for {price},
you need {priceDiff} more.

Refill your balance?";"Pour acheter pour {price},
vous avez besoin de {priceDiff} de plus.

Réapprovisionner votre solde?";"Per acquistarlo a {price},
ti serve ancora {priceDiff}.

Rifornire il bilancio?";"Um für {price} zu kaufen,
benötigst Du {priceDiff} mehr.

Guthaben wieder auffüllen?";"Para comprar por {price},
necesitas {priceDiff} más.

¿Recargar tu saldo?";"Для покупки за {price}
вам не хватает {priceDiff}.

Пополнить баланс?";"Для покупки за {price}
вам не вистачає {priceDiff}.

Поповнити баланс?";"Aby kupić za {price},
potrzebujesz jeszcze {priceDiff}.

Uzupełnić stan konta?";"Para comprar por {price}, 
é necessário mais {priceDiff}.

Repor saldo?";"{price} karşılığında satın almak için
{priceDiff} tane daha lazım.

Bakiyeni yükseltmek istiyor musun?";"Ke koupi za {price},
potřebuješ o {priceDiff} více.

Doplnit zůstatek?";"Για να πληρώσετε {price} για την αγορά,
χρειάζεστε ακόμα {priceDiff}.

Θέλετε να γεμίσετε το υπόλοιπό σας;";"Untuk membeli seharga {price},
kamu membutuhkan {priceDiff} lebih banyak.

Isi ulang saldo?";"หากต้องการซื้อ {price},
คุณต้องการ {priceDiff} เพิ่ม

ต้องการเติมยอดเงินหรือไม่?";"이 상품의 가격은 {price} 입니다. 
{priceDiff} 만큼이 더 필요합니다.

금액을 충전하시겠습니까?";"若\t欲\t购\t买\t价\t格 {price} 的\t物\t品，
还\t需\t要 {priceDiff} 。

需\t要\t补\t充\t余\t额\t吗？";"{price}で\t購入するには
あと{priceDiff}必要です。\t

残高を\t補充しますか？";"若\t欲\t購\t買\t價\t格 {price} 的\t物\t品，
還\t需\t要 {priceDiff} 。

需\t要\t補\t充\t餘\t額\t嗎？";;
"shop/willCostYou";"It will cost you {price}";"Cela vous coûtera {price}";"Ti costerà {price}";"Die Kosten hierfür betragen {price}";"Te costará {price}";"Это будет стоить вам {price}";"Це буде коштувати вам {price}";"Cena wyniesie {price}";"Irá custar-lhe {price}";"Fiyatı {price}";"Bude tě to stát {price}";"Θα σας κοστίσει {price}";"Kamu akan dikenai biaya seharga {price}";"ต้นทุนที่ต้องใช้คือ {price}";"가격은 {price} 입니다.";"购\t买\t物\t品\t将\t花\t费 {price}";"価格は{price}です";"購\t買\t物\t品\t將\t花\t費 {price}";;
"shop/youReceive";"You received:";"Vous avez reçu:";"Hai ricevuto:";"Du hast erhalten:";"Has recibido:";"Вы получили:";"Ви отримали:";"Otrzymano:";"Recebeu:";"Aldın:";"Získal jsi:";"Λάβατε:";"Kamu mendapatkan:";"คุณได้รับ:";"다음 아이템을 받았습니다:";"已\t获\t得：";"獲得しました：";"已\t獲\t得：";;
"shop/wantByMore";"Want to buy more?";"Voulez-vous en acheter plus?";"Vuoi acquistarne altri?";"Möchtest Du mehr kaufen?";"¿Quieres comprar más?";"Хотите докупить еще?";"Бажаєте докупити ще?";"Chcesz kupić coś jeszcze?";"Pretende comprar mais?";"Daha fazla satın almak istiyor musun?";"Chceš koupit další?";"Θέλετε να συνεχίσετε τις αγορές;";"Ingin membeli lebih banyak?";"ต้องการซื้อเพิ่มหรือไม่?";"더 구매하시겠습니까?";"需\t要\t购\t买\t更\t多\t物\t品\t吗？";"さらに\t購入しますか？";"需\t要\t購\t買\t更\t多\t物\t品\t嗎？";;
"shop/cantBuyCountermeasure";"DLS Rounds can only be used on a missile ship. Unlock a missile ship to purchase this item.";"Les obus DLS ne peuvent être utilisés que sur un vaisseau lance-missiles. Débloquez un vaisseau lance-missiles pour acheter cette munition.";"I colpi DLS possono esere usati solo su una nave missilistica. Sblocca una nave missilistica per acquistare questo oggetto.";"DLS-Geschosse können nur auf einem Raketenschiff verwendet werden. Schalte ein Raketenschiff frei, um diesen Gegenstand zu kaufen.";"Las Rondas DLS sólo se pueden utilizar en un barco de misiles. Desbloquea un barco de misiles para comprar este objeto.";"Контрмеры можно использовать только на ракетном корабле. Получите доступ к ракетному кораблю, чтобы приобрести этот товар.";"Снаряди DLS можна використовувати лише на ракетоносці. Розблокуйте ракетоносець, щоби купити цей предмет.";"Pociski DLS mogą być używane tylko na okrętach rakietowych. Odblokuj okręt rakietowy, aby kupić ten przedmiot.";"As Munições DLS só podem ser usadas num navio com mísseis. Desbloqueie um navio de mísseis para adquirir este item.";"DLS mühimmatları sadece füze gemilerinde kullanılabilir. 
Bu eşyayı satın almak için bir füze gemisi açın.";"DLS Rounds can only be used on a missile ship. Unlock a missile ship to purchase this item.";"Τα φυσίγγια DLS μπορούν να χρησιμοποιηθούν μόνο σε πυραυλάκατο. Ξεκλειδώστε μια πυραυλάκατο για να αγοράσετε αυτό το αντικείμενο.";"Peluru DLS hanya bisa digunakan di kapal rudal. Buka kapal rudal untuk membeli item ini.";"กระสุน DLS สามารถใช้ได้เฉพาะในเรือขีปนาวุธ ปลดล็อกเรือขีปนาวุธเพื่อซื้อไอเทมนี้";"DLS 탄약은 미사일 함정에만 사용할 수 있습니다. 이 아이템을 구매하려면 미사일 함정을 해금해야 합니다.";"诱\t饵\t弹\t仅\t限\t配\t备\t导\t弹\t的\t舰\t艇\t使\t用，\t购\t入\t导\t弹\t船\t舰\t后\t解\t锁\t购\t买\t权\t限。";"DLS\tラウンドは\tミサイル\t艦でのみ\t使用できます。\tこの\tアイテムを\t購入するには、\tミサイル\t艦を\tアンロックしてください。";"誘\t餌\t彈\t僅\t限\t配\t備\t飛\t彈\t的\t船\t艦\t使\t用，\t購\t入\t配\t有\t飛\t彈\t的\t船\t艦\t後\t即\t可\t解\t鎖\t購\t買\t權\t限。";;
